status of taxon;kingdom;phylum;order;family;cf./aff.;species;authors;Mycology Phytopathology Lichenology;ecology;substrate;host family;literature reference;only reference;only year;Benin (Dahomey);Burkina-Faso;Gambia;Ghana (Gold Coast);Guinea;Guinea Bissau;Ivory Coast;Liberia;Mali;Niger;Nigeria;Senegal;Sierra Leone;Togo;Comments
accepted;Fungi;Basidiomycota;Agaricales;Marasmiaceae;type of a new species;Marasmius umbrinus;Pegler;m;saprotrophic;;;Pegler 1968: 530;Pegler 1968 ;1968;;;;;;;;;;;;;x;;
accepted;Fungi;Basidiomycota;Agaricales;Agaricaceae;;Agaricus goossensiae;Heinem.;m;saprotrophic;on soil in garden;;Pegler 1969: 219;Pegler 1969 ;1969;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Agaricaceae;type of a new species;Leucoagaricus puncticulosus;Pegler;m;saprotrophic;on soil under Bambusa sp. in garden;;Pegler 1969: 222;Pegler 1969 ;1969;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Lyophyllaceae;;Termitomyces clypeatus;R. Heim;m;symbiotic with arthropods;;;Pegler 1969: 222;Pegler 1969 ;1969;;;;x;;;;;;;x;;;;
accepted;Fungi;Basidiomycota;Agaricales;Lyophyllaceae;;Termitomyces le-testui;(Pat.) R. Heim;m;symbiotic with arthropods;;;Pegler 1969: 222;Pegler 1969 ;1969;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Lyophyllaceae;;Termitomyces microcarpus;(Berk. & Broom) Heim;m;symbiotic with arthropods;;;Pegler 1969: 223;Pegler 1969 ;1969;;;;;;;;;;;x;;x;;
accepted;Fungi;Basidiomycota;Agaricales;Lyophyllaceae;;Termitomyces fuliginosus;R. Heim;m;symbiotic with arthropods;;;Pegler 1969: 223, cited as Termitomyces robustus var. fuliginosus;Pegler 1969;1969;;;;;x;;;;;;;;x;;
accepted;Fungi;Basidiomycota;Agaricales;Lyophyllaceae;;Termitomyces striatus;(Beeli) R. Heim;m;symbiotic with arthropods;;;Pegler 1969: 227;Pegler 1969 ;1969;;;;;;;;;;;;;x;;
accepted;Fungi;Basidiomycota;Agaricales;Lyophyllaceae;;Termitomyces striatus f. griseus;R. Heim;m;symbiotic with arthropods;;;Pegler 1969: 227;Pegler 1969 ;1969;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Lyophyllaceae;;Termitomyces striatus var. annulatus;R. Heim;m;symbiotic with arthropods;;;Pegler 1969: 227;Pegler 1969 ;1969;;;;;;;;;;;;;x;;
accepted;Fungi;Basidiomycota;Agaricales;Lyophyllaceae;;Termitomyces aurantiacus;(R. Heim) R. Heim;m;symbiotic with arthropods;;;Pegler 1969: 227, cited as Termitomyces striatus var. aurantiacus;Pegler 1969;1969;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Pluteaceae;type of a new species;Volvariella nana;Pegler;m;saprotrophic;on the ground;;Pegler 1969: 228;Pegler 1969 ;1969;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Psathyrellaceae;;Coprinopsis fibrillosa;(Berk. & Broome) Redhead, Vilgalys & Moncalvo;m;saprotrophic;on decomposing wood;;Pegler 1969: 228, cited as Coprinus fibrillosus;Pegler 1969;1969;;;;x;;;;;;;x;;;;
accepted;Fungi;Basidiomycota;Agaricales;Pluteaceae;;Volvopluteus gloiocephalus;(DC.) Vizzini, Contu & Justo;m;saprotrophic;on soil in heavily manured vegetable garden;;Pegler 1969: 228, cited as Volvariella speciosa;Pegler 1969;1969;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Inocybaceae;type of a new species;Inocybe ghanaensis;Pegler;m;ectomycorrhizal;on bare soil;;Pegler 1969: 232;Pegler 1969 ;1969;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Hygrophoraceae;;Hygrocybe firma;(Berk. & Broome) Singer;m;saprotrophic;on bare soil;;Pegler 1969: 233;Pegler 1969 ;1969;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Lentinus sajor-caju;(Fr.) Fr.;m;saprotrophic;;;Pegler 1969: 233, cited as Pleurotus sajor-caju;Pegler 1969;1969;;;;;;;;;;;x;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Lentinus squarrosulus;Mont.;m;saprotrophic;on burried wood and stump;;Pegler 1969: 236, cited as Pleurotus squarrosulus;Pegler 1969;1969;;;;x;;;x;;;;x;;;;
accepted;Fungi;Basidiomycota;Russulales;Russulaceae;type of a new species;Lactarius baliophaeus;Pegler;m;ectomycorrhizal;on soil under Cassia;;Pegler 1969: 239;Pegler 1969 ;1969;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Boletales;Boletaceae;;Boletellus lepidospora;E.-J. Gilbert ex Heinem.;m;ectomycorrhizal;;;Pegler 1969: 241;Pegler 1969 ;1969;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Omphalotaceae;;Gymnopus allegreti;(De Seynes) A.W. Wilson, Desjardin & E. Horak;m;saprotrophic;on rotting trunk, tufted;;Pegler 1969: 242, cited as Collybia allegreti;Pegler 1969;1969;;;;x;;;;;;;;;x;;
accepted;Fungi;Basidiomycota;Agaricales;Marasmiaceae;;Lactocollybia epia;(Berk. & Broome) Pegler;m;saprotrophic;on angiosperm wood, tufted;;Pegler 1969: 243, cited as Lactocollybia angiospermarum;Pegler 1969;1969;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Marasmiaceae;;Marasmius echinosphaerus;Singer;m;saprotrophic;Gmelina arborea;Verbenaceae;Pegler 1969: 247;Pegler 1969 ;1969;;;;;;;;;;;x;;;;
accepted;Fungi;Basidiomycota;Agaricales;Omphalotaceae;;Neonothopanus hygrophanus;(Mont.) De Kesel & Degreef;m;saprotrophic;on dead trunk of Berlinia, on rotting wood;;Pegler 1969: 248, cited as Nothopanus hygrophanus;Pegler 1969;1969;;;;x;;;;;;;;;x;;
accepted;Fungi;Basidiomycota;Agaricales;Omphalotaceae;;Marasmiellus afer;Pegler;m;saprotrophic;on dead twigs;;Pegler 1977a: 127;Pegler 1977a ;1977;;;;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Marasmiaceae;;Marasmius sierraleonis;Beeli;m;saprotrophic;on fallen twigs;;Pegler 1977a: 186;Pegler 1977a ;1977;;;;;;;;;;;;;x;;
accepted;Fungi;Basidiomycota;Agaricales;Marasmiaceae;;Marasmius umbrinus;Pegler;m;saprotrophic;on fallen leaves;;Pegler 1977a: 197;Pegler 1977a ;1977;;;;;;;;;;;;;x;;
accepted;Fungi;Basidiomycota;Agaricales;Marasmiaceae;;Crinipellis palmarum;Singer;m;saprotrophic;on fallen palm debris;;Pegler 1977a: 209;Pegler 1977a ;1977;;;;;;;;;;;x;;;;
accepted;Fungi;Basidiomycota;Agaricales;Marasmiaceae;;Crinipellis minutula;(Henn.) Pat.;m;saprotrophic;;;Pegler 1977a: 213;Pegler 1977a ;1977;;;;;;;;;;;;;;x;
accepted;Fungi;Basidiomycota;Agaricales;Lyophyllaceae;;Termitomyces striatus;(Beeli) R. Heim;m;symbiotic with arthropods;;;Pegler 1977a: 291;Pegler 1977a ;1977;;;;;;;;;;;;;x;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Lentinus tuber-regium;(Fr.) Fr.;m;saprotrophic;on decaying vegetable matter;;Pegler 1977a: 38;Pegler 1977a ;1977;;;;;;;;;;;x;;x;;
accepted;Fungi;Basidiomycota;Boletales;Boletinellaceae;;Phlebopus portentosus;(Berk. & Broome) Boedijn;m;saprotrophic;on grass;;Pegler 1977a: 549, cited as Phaeogyroporus portentosus;Pegler 1977a;1977;;;;;;;;;;;;;x;;
accepted;Fungi;Basidiomycota;Agaricales;Entolomataceae;type of a new species (synonym);Entoloma afrum;(Pegler) Noordel. & Co-David;m;saprotrophic;on ground on sloping sandy soil;;Pegler 1977b: 12, cited as Richoniella afra;Pegler 1977b;1977;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Lentinus velutinus;Fr.;m;saprotrophic;;;Pegler 1983: 149;Pegler 1983 ;1983;;;;x;;;x;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Panus similis;(Berk. & Broome) T.W. May & A.E. Wood;m;saprotrophic;;;Pegler 1983: 160, cited as Lentinus similis;Pegler 1983;1983;;;;;;;x;;;;x;;x;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Lentinus tuber-regium;(Fr.) Fr.;m;saprotrophic;;;Pegler 1983: 193;Pegler 1983 ;1983;;;;x;;;x;x;;;;;x;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Lentinus anthocephalus;(Lév.) Pegler;m;saprotrophic;;;Pegler 1983: 204;Pegler 1983 ;1983;;;;;;;;;;;;;x;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Lentinus villosus;Klotzsch;m;saprotrophic;;;Pegler 1983: 23;Pegler 1983 ;1983;;;;x;;;x;;;;;;;x;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Lentinus marasmioides;Henn.;m;saprotrophic;;;Pegler 1983: 244;Pegler 1983 ;1983;;;;;;;;;;;x;;;;
accepted;Fungi;Basidiomycota;Agaricales;Marasmiaceae;;Crinipellis minutula;(Henn.) Pat.;m;saprotrophic;;;Pegler 1983: 245, cited as Lentinus minutulus;Pegler 1983;1983;;;;;;;;;;;;;;x;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Lentinus stuppeus;Klotzsch;m;saprotrophic;;;Pegler 1983: 26;Pegler 1983 ;1983;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;aff.;Lentinus atrobrunneus;Pegler;m;saprotrophic;;;Pegler 1983: 29;Pegler 1983 ;1983;;;;;;;x;;;;x;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Lentinus tigrinus;(Bull.) Fr.;m;saprotrophic;;;Pegler 1983: 45;Pegler 1983 ;1983;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;aff.;Lentinus brunneofloccosus;Pegler;m;saprotrophic;;;Pegler 1983: 65;Pegler 1983 ;1983;;;;x;;;;;;;x;;x;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Lentinus squarrosulus;Mont.;m;saprotrophic;;;Pegler 1983: 69;Pegler 1983 ;1983;;;;x;;;x;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Lentinus cladopus;Lév.;m;saprotrophic;;;Pegler 1983: 78;Pegler 1983 ;1983;;;;;;;x;;;;x;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Lentinus sajor-caju;(Fr.) Fr.;m;saprotrophic;;;Pegler 1983: 81;Pegler 1983 ;1983;;;;;;;x;;;;;;;;
accepted;Fungi;Basidiomycota;Auriculariales;Auriculariaceae;;Auricularia sp.;;m;saprotrophic;on dead trunks;;Penney 2009: 29;Penney 2009;2009;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Marasmiaceae;;Crinipellis sp.;;m;saprotrophic;;;Penney 2009: 29;Penney 2009;2009;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Physalacriaceae;;Rhodotus sp.;;m;saprotrophic;associated with palms;;Penney 2009: 29;Penney 2009;2009;;;x;;;;;;;;;;;;identification doubtful
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Trametes leonina;(Klotzsch) Imazeki;m;saprotrophic;on dead wood;;Penney 2009: 29;Penney 2009;2009;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Agaricaceae;;Agaricus sp.;;m;saprotrophic;on soil;;Penney 2009: 30;Penney 2009;2009;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Agaricaceae;;Leucocoprinus sp.;;m;saprotrophic;on termite mounds;;Penney 2009: 30;Penney 2009;2009;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Boletales;Boletinellaceae;;Phlebopus sudanicus;(Har. & Pat.) Heinem.;m;ectomycorrhizal;;;Penney 2009: 30;Penney 2009;2009;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Ganodermataceae;aff.;Ganoderma lucidum;(Curtis) P. Karst.;m;parasitic on vascular plants;on living roots or trunks;;Penney 2009: 30;Penney 2009;2009;;;x;;;;;;;;;;;;species complex
accepted;Fungi;Basidiomycota;Hymenochaetales;Hymenochaetaceae;;Phellinus sp.;;m;saprotrophic;on dead wood;;Penney 2009: 30;Penney 2009;2009;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Phanerochaetaceae;;Meruliopsis sp.;;m;saprotrophic;on dead wood;;Penney 2009: 30;Penney 2009;2009;;;x;;;;;;;;;;;;
accepted;Fungi;Ascomycota;Xylariales;Hypoxylaceae;;Hypoxylon sp.;;m;saprotrophic;on dead trunks or bark;;Penney 2009: 31;Penney 2009;2009;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Dacrymycetales;Dacrymycetaceae;;Dacryopinax spathularia;(Schwein.) G.W. Martin;m;saprotrophic;on dead trunks;;Penney 2009: 31;Penney 2009;2009;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Marasmiaceae;;Marasmius confertus;Berk. & Broome;m;saprotrophic;on dead leaves;;Penney 2009: 31;Penney 2009;2009;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Hexagonia sp.;;m;saprotrophic;on dead trunks or bark;;Penney 2009: 31;Penney 2009;2009;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Hexagonia tenuis;(Fr.) Fr.;m;saprotrophic;on dead trunks;;Penney 2009: 31;Penney 2009;2009;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Trametes hirta;(P. Beauv.) Zmitr., Wasser & Ezhov;m;saprotrophic;on dead trunks;;Penney 2009: 31, cited as Hexagonia hirta;Penney 2009;2009;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Auriculariales;Auriculariaceae;;Auricularia sp.;;m;saprotrophic;on dead trunks;;Penney 2012: 51;Penney 2012;2012;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Marasmiaceae;;Crinipellis sp.;;m;saprotrophic;;;Penney 2012: 51;Penney 2012;2012;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Physalacriaceae;;Rhodotus sp.;;m;saprotrophic;associated with palms;;Penney 2012: 51;Penney 2012;2012;;;x;;;;;;;;x;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Trametes leonina;(Klotzsch) Imazeki;m;saprotrophic;on dead wood;;Penney 2012: 51;Penney 2012;2012;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Agaricaceae;;Agaricus sp.;;m;saprotrophic;on soil;;Penney 2012: 52;Penney 2012;2012;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Agaricaceae;;Leucocoprinus sp.;;m;saprotrophic;on termite mounds;;Penney 2012: 52;Penney 2012;2012;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Boletales;Boletinellaceae;;Phlebopus sudanicus;(Har. & Pat.) Heinem.;m;ectomycorrhizal;;;Penney 2012: 52;Penney 2012;2012;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Ganodermataceae;aff.;Ganoderma lucidum;(Curtis) P. Karst.;m;parasitic on vascular plants;on living roots or trunks;;Penney 2012: 52;Penney 2012;2012;;;x;;;;;;;;;;;;species complex
accepted;Fungi;Basidiomycota;Hymenochaetales;Hymenochaetaceae;;Phellinus sp.;;m;saprotrophic;on dead wood;;Penney 2012: 52;Penney 2012;2012;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Phanerochaetaceae;;Meruliopsis sp.;;m;saprotrophic;on dead wood;;Penney 2012: 52;Penney 2012;2012;;;x;;;;;;;;;;;;
accepted;Fungi;Ascomycota;Xylariales;Hypoxylaceae;;Hypoxylon sp.;;m;saprotrophic;on dead trunks or bark;;Penney 2012: 53;Penney 2012;2012;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Dacrymycetales;Dacrymycetaceae;;Dacryopinax spathularia;(Schwein.) G.W. Martin;m;saprotrophic;on dead trunks;;Penney 2012: 53;Penney 2012;2012;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Marasmiaceae;;Marasmius confertus;Berk. & Broome;m;saprotrophic;on dead leaves;;Penney 2012: 53;Penney 2012;2012;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Hexagonia sp.;;m;saprotrophic;on dead trunks or bark;;Penney 2012: 53;Penney 2012;2012;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Hexagonia tenuis;(Fr.) Fr.;m;saprotrophic;on dead trunks;;Penney 2012: 53;Penney 2012;2012;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Polyporales;Polyporaceae;;Trametes hirta;(P. Beauv.) Zmitr., Wasser & Ezhov;m;saprotrophic;on dead trunks;;Penney 2012: 53, cited as Hexagonia hirta;Penney 2012;2012;;;x;;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Russulales;Russulaceae;type of a new species;Russula coffeata;Perr.-Bertr.;m;ectomycorrhizal;;;Perreau 1983: 159;Perreau 1983 ;1983;;;;;;;x;;;;;;;;
accepted;Fungi;Ascomycota;Ascomycota order incertae sedis;Ascomycota family incertae sedis;type of a new species;Heterocephalum taiense;Persiani & Maggi;m;saprotrophic;on forest soil;;Persiani & Maggi 1987: 631;Persiani & Maggi 1987;1987;;;;;;;x;;;;;;;;
accepted;Fungi;Ascomycota;Eurotiales;Aspergillaceae;type of a new species;Bovetia diospyri;Onofri & Persiani;m;saprotrophic;on seeds of Diospyros cfr. ivorensis and from forest soil;;Persiani & Onofri 1982: 256;Persiani & Onofri 1982;1982;;;;;;;x;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Omphalotaceae;type of a new species (synonym);Marasmiellus scandens;(Massee) Dennis & D.A. Reid;m;parasitic on vascular plants;on leaves and twigs of Theobroma cacao;;Petch 1928: 143, cited as Marasmius byssicola;Petch 1928;1928;;;;x;;;;;;;;;;;
accepted;Fungi;Ascomycota;Hypocreales;Clavicipitaceae ;type of a new species;Aschersonia flavescens;Petch;m;parasitic on arthropods;Lecaniidae, Coccidae;Hemiptera;Petch 1939: 137;Petch 1939;1939;;;;x;;;;;;;;;;;
accepted;Fungi;Basidiomycota;Gomphales;Gomphaceae;type of a new species;Ramaria africana;R.H. Petersen;m;saprotrophic;on sandy soil;;Petersen 1975: 108;Petersen 1975;1975;;;;;;;x;;;;;;;;
accepted;Fungi;Basidiomycota;Gomphales;Gomphaceae;;Ramaria africana;R.H. Petersen;m;saprotrophic;on sandy soil;;Petersen 1975: 108;Petersen 1975;1975;;;;x;;;;;;;x;;;;
accepted;Fungi;Basidiomycota;Gomphales;Gomphaceae;;Ramaria kisantuensis;(Sacc.) Corner;m;saprotrophic;;;Petersen 1975: 114;Petersen 1975;1975;;;;;;;;;;;x;;;;
accepted;Fungi;Basidiomycota;Gomphales;Gomphaceae;type of a new species;Phaeoclavulina tropicalis;(R.H. Petersen) Giachini;m;saprotrophic;;;Petersen 1981: 173, cited as Ramaria tropicalis;Petersen 1981;1981;;;;;;;;x;;;;;;;
accepted;Fungi;Basidiomycota;Gomphales;Gomphaceae;;Phaeoclavulina tropicalis;(R.H. Petersen) Giachini;m;saprotrophic;;;Petersen 1981: 173, cited as Ramaria tropicalis;Petersen 1981;1981;;;;;;;x;;;;;;;;
accepted;Fungi;Basidiomycota;Agaricales;Physalacriaceae;type of a new species;Hymenopellis mammicystis;(R.H. Petersen) R.H. Petersen;m;saprotrophic;on soil;;Petersen 2008: 135, cited as Xerula mammicystis;Petersen 1981;2008;;;;;;;;;;;x;;;;
accepted;Fungi;Ascomycota;Eurotiales;Aspergillaceae;type of a new species;Hamigera pallida;S.W. Peterson, Jurjević, Bills, Stchigel, Guarro & F.E. Vega;m;saprotrophic;isolated from phenol-treated soil;;Peterson et al. 2010: 856;Peterson et al. 2010;2010;;;;;;;;;;;;;;x;
name invalid, later homonym;Fungi;Ascomycota;Xylariales;Xylariaceae;type of a new species;Anthostomella bambusicola;Deighton;m;saprotrophic;Bambusa arundinacea, dead culms;Poaceae;Petrak & Deighton 1952: 309;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Amphisphaeriales;Clypeosphaeriaceae;type of a new species;Brunneiapiospora deightonii;(Petr.) K.D. Hyde, J. Fröhl. & Joanne E. Taylor;m;saprotrophic;Elaeis guineensis, dead petioles;Arecaceae;Petrak & Deighton 1952: 310, cited as Entosordaria deightonii;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Microthyriales;Schizothyriaceae;;Schizothyrium rufulum;(Berk. & M.A. Curtis) Arx;m;parasitic on vascular plants;Randia genipaeflora;Rubiaceae;Petrak & Deighton 1952: 310, cited as Eremotheca rufula;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Xylariales;Xylariaceae;type of a new species;Anthostoma anisophylleae;(Petr.) Arx & E. Müll.;m;saprotrophic;Anisophyllea laurina, small twigs;Anisophyllaceae;Petrak & Deighton 1952: 310, cited as Leptomassaria anisophylleae;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Pleosporales;Leptosphaeriaceae;type of a new species;Leptosphaeria penniseticola;Deighton;m;parasitic on vascular plants;Pennisetum purpureum;Poaceae;Petrak & Deighton 1952: 311;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Chaetosphaeriales;Linocarpaceae;type of a new species;Linocarpon cajani;Deighton;m;saprotrophic;Cajanus cajan, thin stems;Fabaceae;Petrak & Deighton 1952: 312;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Chaetosphaeriales;Linocarpaceae;type of a new species;Linocarpon elaeidis;Petr.;m;saprotrophic;Elaeis guineensis, dead rhachis;Arecaceae;Petrak & Deighton 1952: 312;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Dothideales;Saccotheciaceae;type of a new species;Metasphaeria leonensis;Petr.;m;saprotrophic;Bambusa vulgaris, dead stems;Poaceae;Petrak & Deighton 1952: 313;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Microthyriales;Microthyriaceae;;Palawania cocoes;Syd. & P. Syd.;m;saprotrophic;Elaeis guineensis, on dead petioles;Arecaceae;Petrak & Deighton 1952: 314;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Xylariales;Oxydothidaceae;type of a new species;Oxydothis elaeidicola;Petr.;m;saprotrophic;Elaeis guineensis, on dead petioles;Arecaceae;Petrak & Deighton 1952: 314;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Xylariales;Xylariaceae;type of a new species;Penzigia leonensis;Deighton;m;saprotrophic;on dead trunks of Alchornea cordifolia;Euphorbiaceae;Petrak & Deighton 1952: 315;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Ascomycota order incertae sedis;Perisporiopsidaceae;type of a new species;Perisporiopsis lophirae;(Deighton) Arx;m;parasitic on vascular plants;Lophira alata;Ochnaceae;Petrak & Deighton 1952: 315, cited as Parodiopsis lophirae;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Botryosphaeriales;Botryosphaeriaceae;type of a new species;Phaeobotryosphaeria leonensis;Petr.;m;saprotrophic;on dead organs of diverse plants;;Petrak & Deighton 1952: 316;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Phyllachorales;Phyllachoraceae;;Rhopographina palmarum;(Höhn.) Theiss. & Syd.;m;parasitic on vascular plants;Cocos nucifera;Arecaceae;Petrak & Deighton 1952: 317, cited as Phaeodothiora palmarum;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Phyllachorales;Phyllachoraceae;type of a new species;Phyllachora leptoderridis;Deighton;m;parasitic on vascular plants;Leptoderris trifoliolata, on dead leaves;Fabaceae;Petrak & Deighton 1952: 318;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Xylariales;Xylariaceae;;Xylaria compuncta;(Jungh.) Berk.;m;saprotrophic;Diospyros heudelotii, on rotten trunk;Ebenaceae;Petrak & Deighton 1952: 318, cited as Sarcoxylon compunctum;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Xylariales;Xylariaceae;type of a new species;Sarcoxylon deightonii;Petr.;m;saprotrophic;on dead trunks of diverse plants;;Petrak & Deighton 1952: 319;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Pleosporales;Thyridariaceae;type of a new species;Thyridaria leonensis;Petr.;m;saprotrophic;Thevetia neriifolia, on dead twigs;Apocynaceae;Petrak & Deighton 1952: 320;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Ascomycota order incertae sedis;Ascomycota family incertae sedis;type of a new species;Macrovalsaria leonensis;(Deighton) Petr.;m;saprotrophic;on dead twigs, stems, or petioles of diverse plants;;Petrak & Deighton 1952: 321, cited as Valsaria leonensis;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Ascomycota order incertae sedis;Ascomycota family incertae sedis;type of a new species;Diedickea piptadeniae;Deighton;m;parasitic on vascular plants;Piptadenia elliottii;Fabaceae;Petrak & Deighton 1952: 322;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Botryosphaeriales;Phyllostictaceae;;Phyllostictina divergens;Petr. & Syd.;m;saprotrophic;Bambusa vulgaris, on dead stems;Poaceae;Petrak & Deighton 1952: 322;Petrak & Deighton 1952;1952;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Ascomycota order incertae sedis;Ascomycota family incertae sedis;type of a new species;Deightonia rhombispora;Petr.;m;parasitic on vascular plants;Leptoderris sp.;Fabaceae;Petrak 1947: 114;Petrak 1947;1947;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Ascomycota order incertae sedis;Ascomycota family incertae sedis;type of a new species;Neomelanconium deightonii;Petr.;m;parasitic on vascular plants;Spondias mombin;Anacardiaceae;Petrak 1954: 51;Petrak 1954;1954;;;;;;;;;;;;;x;;
accepted;Fungi;Ascomycota;Mycosphaerellales;Mycosphaerellaceae;;Pseudocercospora avicenniicola;U. Braun & F.O. Freire;m;parasitic on vascular plants;Avicennia germinans ;Avicenniaceae;Piątek & Yorou 2018: 1;Piatek & Yorou 2018;2018;x;;;;;;;;;;;;;;
