;status of taxon;kingdom;phylum;order;family;cf./aff.;species;authors;Mycology Phytopathology Lichenology;ecology;substrate;host family;literature reference;country;only year;first_author
146;;Fungi;Ascomycota;Hypocreales;;;Acremonium strictum;W. Gams;;;Substratum: substance, air;;IMI225014;Nigeria;1978;Ayannu, D.K.G.
147;;Fungi;Ascomycota;Hypocreales;;;Acremonium strictum;W. Gams;;;Associated organism: Zea mays;Gramineae;IMI223318;Nigeria;1977;Kargbo, B.S.
148;;Fungi;Ascomycota;Hypocreales;;;Acremonium strictum;W. Gams;;;Associated organism: Zea mays;Gramineae;IMI15352;Ghana;1947;Prumting
149;;Fungi;Ascomycota;Hypocreales;;;Acremonium terricola;(J.H. Mill., Giddens & A.A. Foster) W. Gams;;;Substratum: substance, soil;;IMI224251;Nigeria;1978;Mabadeje, S.A.
150;;Fungi;Ascomycota;Hypocreales;;;Acremonium zeae;W. Gams & D.R. Sumner;;;Associated organism: Zea mays;Gramineae;IMI300377;Nigeria;1986;Ike
151;;Fungi;Ascomycota;Hypocreales;;;Acremonium zonatum;(Sawada) W. Gams;;;Associated organism: Brillantaisia nitens;Acanthaceae;IMI43690;Sierra Leone;1950;Deighton, F.C.
152;;Fungi;Ascomycota;Hypocreales;;;Acremonium zonatum;(Sawada) W. Gams;;;Associated organism: Hypoestes verticillaris;Acanthaceae;IMI43691;Sierra Leone;1950;Deighton, F.C.
153;;Fungi;Ascomycota;Hypocreales;;;Acremonium zonatum;(Sawada) W. Gams;;;Associated organism: Calopogonium mucunoides;Leguminosae;IMI46241;Sierra Leone;1951;Deighton, F.C.
154;;Fungi;Ascomycota;Hypocreales;;;Acremonium zonatum;(Sawada) W. Gams;;;Associated organism: Luffa;Cucurbitaceae;IMI107895;Nigeria;1964;Olabi, F.A.
155;;Fungi;Ascomycota;Hypocreales;;;Acremonium zonatum;(Sawada) W. Gams;;;Associated organism: Coffea robusta;Rubiaceae;IMI51646;Sierra Leone;1953;Deighton, F.C.
156;;Fungi;Ascomycota;Hypocreales;;;Acremonium zonatum;(Sawada) W. Gams;;;Associated organism: Boehmeria nivea;Urticaceae;IMI58506;Sierra Leone;1954;Deighton, F.C.
157;;Fungi;Ascomycota;Hypocreales;;;Acremonium zonatum;(Sawada) W. Gams;;;Associated organism: Momordica foetida;Cucurbitaceae;IMI46370;Ghana;1951;Hughes, S.J.
158;;Fungi;Ascomycota;Hypocreales;;;Acremonium zonatum;(Sawada) W. Gams;;;;;IMI107887;Nigeria;1964;Bredero, T.
159;;Fungi;Ascomycota;Hypocreales;;;Acremonium zonatum;(Sawada) W. Gams;;;Associated organism: Solanum verbascifolium;Solanaceae;IMI43692;Sierra Leone;1950;Deighton, F.C.
160;;Fungi;Ascomycota;Hypocreales;;;Acremonium zonatum;(Sawada) W. Gams;;;Associated organism: Glycine max;Leguminosae;IMI210208a;Nigeria;1976;Allen, D.J.
161;;Fungi;Ascomycota;Capnodiales;Mycosphaerellaceae;;Cercospora kikuchii;(T. Matsumoto & Tomoy.) M.W. Gardner;;;Associated organism: Glycine max;Leguminosae;IMI210208b;Nigeria;1976;Allen, D.J.
162;;Fungi;Ascomycota;Hypocreales;;;Acremonium zonatum;(Sawada) W. Gams;;;Associated organism: Pueraria thunbergiana;Leguminosae;IMI98596a;Guinea;1963;Kranz, J.
163;;Fungi;Ascomycota;Hypocreales;Bionectriaceae;;Lasionectria;(Sacc.) Cooke;;;Associated organism: Pueraria thunbergiana;Leguminosae;IMI98596b;Guinea;1963;Kranz, J.
164;;Fungi;Ascomycota;Hypocreales;;;Acremonium zonatum;(Sawada) W. Gams;;;Associated organism: Momordica foetida;Cucurbitaceae;IMI46371a;Ghana;1951;Hughes, S.J.
165;;Fungi;Ascomycota;Hypocreales;;;Myrothecium roridum;Tode;;;Associated organism: Momordica foetida;Cucurbitaceae;IMI46371b;Ghana;1951;Hughes, S.J.
166;;Fungi;Ascomycota;Hypocreales;Bionectriaceae;;Lasionectria;(Sacc.) Cooke;;;Associated organism: Momordica foetida;Cucurbitaceae;IMI46371c;Ghana;1951;Hughes, S.J.
167;;Fungi;Ascomycota;Hypocreales;;;Acremonium zonatum;(Sawada) W. Gams;;;Associated organism: Coffea robusta;Rubiaceae;IMI56474;Sierra Leone;1954;Deighton, F.C.
168;;Fungi;Ascomycota;Hypocreales;;;Acremonium zonatum;(Sawada) W. Gams;;;Associated organism: Plumeria alba;Apocynaceae;IMI98583a;Guinea;1963;Kranz, J.
169;;Fungi;Ascomycota;Chaetosphaeriales;Chaetosphaeriaceae;;Cylindrotrichum;Bonord.;;;Associated organism: Plumeria alba;Apocynaceae;IMI98583b;Guinea;1963;Kranz, J.
170;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Curvularia lunata var. aeria;(Bat., J.A. Lima & C.T. Vasconc.) M.B. Ellis;;;Associated organism: Plumeria alba;Apocynaceae;IMI98583c;Guinea;1963;Kranz, J.
171;;Fungi;Ascomycota;;Glomerellaceae;;Glomerella cingulata;(Stoneman) Spauld. & H. Schrenk;;;Associated organism: Plumeria alba;Apocynaceae;IMI98583d;Guinea;1963;Kranz, J.
172;;Fungi;Ascomycota;;;;Acrodictys balladynae;(Hansf.) M.B. Ellis;;;Associated organism: Crossopteryx febrifuga;Rubiaceae;IMI32563a;Sierra Leone;1948;Deighton, F.C.
173;;Fungi;Ascomycota;;Parodiopsidaceae;;Balladynopsis crossopterygis;Deighton & M.B. Ellis;;;Associated organism: Crossopteryx febrifuga;Rubiaceae;IMI32563b;Sierra Leone;1948;Deighton, F.C.
174;;Fungi;Ascomycota;;Parodiopsidaceae;;Balladynopsis vanderystii;Hansf.;;;Associated organism: Crossopteryx febrifuga;Rubiaceae;IMI32563c;Sierra Leone;1948;Deighton, F.C.
175;;Fungi;Ascomycota;Capnodiales;Mycosphaerellaceae;;Stigmina crossopterygis;M.B. Ellis;;;Associated organism: Crossopteryx febrifuga;Rubiaceae;IMI32563d;Sierra Leone;1948;Deighton, F.C.
176;;Fungi;Ascomycota;;;;Acrodictys deightonii;M.B. Ellis;;;Substratum: twig. Associated organism: Rauvolfia vomitoria;Apocynaceae;IMI38203a;Sierra Leone;1949;Deighton, F.C.
177;;Fungi;Ascomycota;;;;Exosporium ampullaceum;(Petch) M.B. Ellis;;;Associated organism: Rauvolfia vomitoria;Apocynaceae;IMI38203b;Sierra Leone;1949;Deighton, F.C.
178;;Fungi;Ascomycota;Pleosporales;;;Sporidesmium parvum;(S. Hughes) M.B. Ellis;;;Associated organism: Rauvolfia vomitoria;Apocynaceae;IMI38203c;Sierra Leone;1949;Deighton, F.C.
179;;Fungi;Ascomycota;;;;Hermatomyces sphaericum;(Sacc.) S. Hughes;;;Associated organism: Rauvolfia vomitoria;Apocynaceae;IMI38203d;Sierra Leone;1949;Deighton, F.C.
180;;Fungi;Ascomycota;;;type;Acrodictys deightonii;M.B. Ellis;;;Associated organism: Cassia fruticosa;Leguminosae;IMI40266;Sierra Leone;1950;Deighton, F.C.
181;;Fungi;Ascomycota;;;;Acrodictys deightonii;M.B. Ellis;;;Substratum: plant. Associated organism: Gardenia nitida;Rubiaceae;IMI38344;Sierra Leone;1949;Deighton, F.C.
182;;Fungi;Ascomycota;;;;Acrodictys elaeidicola;M.B. Ellis;;;Associated organism: Elaeis guineensis;Palmae;IMI47217a;Sierra Leone;1951;Deighton, F.C.
183;;Fungi;Ascomycota;Xylariales;Hyponectriaceae;;Physalospora;Niessl;;;Associated organism: Elaeis guineensis;Palmae;IMI47217b;Sierra Leone;1951;Deighton, F.C.
184;;Fungi;Ascomycota;;;;Acrodictys elaeidicola;M.B. Ellis;;;Substratum: leaf. Associated organism: Elaeis guineensis;Palmae;IMI37478;Sierra Leone;1949;Deighton, F.C.
185;;Fungi;Ascomycota;;;type;Acrodictys elaeidicola;M.B. Ellis;;;Associated organism: Elaeis guineensis;Palmae;IMI38636;Togo;1949;Hughes, S.J.
186;;Fungi;Ascomycota;;;;Acrodontium;de Hoog;;;;;IMI267689;Nigeria;1982;Uuala, A.O.
187;;Fungi;Ascomycota;;;;Acrophialophora fusispora;(S.B. Saksena) M.B. Ellis;;;Substratum: fruit. Associated organism: Arachis hypogaea;Leguminosae;IMI116864;Nigeria;;McDonald, D.
188;;Fungi;Ascomycota;;;;Acrophialophora levis;Samson & T. Mahmood;;;Substratum: fruit. Associated organism: Arachis hypogaea;Leguminosae;IMI116854;Nigeria;;McDonald, D.
189;;Fungi;Ascomycota;;;;Acrospeira balladynae;Hansf.;;;Associated organism: Crossopteryx febrifuga;Rubiaceae;IMI6030;Sierra Leone;1946;Deighton, F.C.
190;;Fungi;Ascomycota;Hypocreales;Hypocreaceae;;Acrostalagmus;Corda;;;Associated organism: Lycopersicon esculentum;Solanaceae;IMI223290;Nigeria;1977;Adisa, V.A.
191;;Fungi;Ascomycota;;;;Acrothecium lunatum;Wakker;;;Substratum: leaf. Associated organism: Zea mays;Gramineae;IMI8708;Ghana;1946;Bunting, R.H.
192;;Fungi;Basidiomycota;Pucciniales;;;Aecidium;Pers.;;;Associated organism: Senecio cruentus;Compositae;IMI43153;Sierra Leone;1950;Deighton, F.C.
193;;Fungi;Basidiomycota;Pucciniales;;;Aecidium;Pers.;;;Associated organism: Nasturtium;Cruciferae;IMI71504;Ghana;1957;Piening, L.
194;;Fungi;Basidiomycota;Pucciniales;;;Aecidium;Pers.;;;Associated organism: Tiliacora;Menispermaceae;IMI63099;Ghana;1956;Piening, L.
195;;Fungi;Basidiomycota;Pucciniales;;;Aecidium;Pers.;;;Associated organism: Monodora tenuifolia;Annonaceae;IMI63201;Ghana;1956;Piening, L.
196;;Fungi;Basidiomycota;Pucciniales;;;Aecidium;Pers.;;;Associated organism: Senecio cruentus;Compositae;IMI43152;Sierra Leone;1950;Deighton, F.C.
197;;Fungi;Basidiomycota;Pucciniales;;;Aecidium;Pers.;;;Associated organism: Strophanthus preussii;Apocynaceae;IMI62121;Ghana;1956;Piening, L.
198;;Fungi;Basidiomycota;Pucciniales;;;Aecidium;Pers.;;;Associated organism: Telosma africana;Asclepiadaceae;IMI43196;Sierra Leone;1950;Deighton, F.C.
199;;Fungi;Basidiomycota;Pucciniales;;;Aecidium;Pers.;;;Associated organism: Vernonia;Compositae;IMI168101;Nigeria;1972;Maduewesi, J.N.C.
200;;Fungi;Basidiomycota;Pucciniales;;type;Aecidium;Pers.;;;Associated organism: Ipomoea argentifolia;Convolvulaceae;IMI63206a;Ghana;1956;Piening, L.
201;;Fungi;Basidiomycota;Pucciniales;Pucciniaceae;;Uromyces pieningii;Cummins;;;Associated organism: Ipomoea argentifolia;Convolvulaceae;IMI63206b;Ghana;1956;Piening, L.
202;;Fungi;Basidiomycota;Pucciniales;;;Aecidium;Pers.;;;;;IMI187864;Togo;1974;Steiner, K.G.
203;;Fungi;Basidiomycota;Pucciniales;;;Aecidium;Pers.;;;Associated organism: Phlox drummondii;Polemoniaceae;IMI19456;Ghana;1947;Owen, H.
204;;Fungi;Basidiomycota;Pucciniales;;;Aecidium;Pers.;;;Associated organism: Elytraria acaulis;Acanthaceae;IMI19457;Ghana;1947;Owen, H.
205;;Fungi;Basidiomycota;Pucciniales;;;Aecidium;Pers.;;;Associated organism: Hypoestes;Acanthaceae;IMI202736;Nigeria;1976;Eboh, D.O.
206;;Fungi;Basidiomycota;Pucciniales;;;Aecidium banketense;Hopk.;;;Associated organism: Erigeron canadensis;Compositae;IMI72209;Ghana;1958;Leather, R.I.
207;;Fungi;Basidiomycota;Pucciniales;;;Aecidium baumianum;Henn.;;;Associated organism: Fadogia pobeguini;Rubiaceae;IMI70091;Nigeria;1957;Harrison, E.
208;;Fungi;Basidiomycota;Pucciniales;;;Aecidium baumianum;Henn.;;;;;IMI43147;Sierra Leone;1950;Deighton, F.C.
209;;Fungi;Basidiomycota;Pucciniales;;;Aecidium baumianum;Henn.;;;Associated organism: Vangueriopsis discolor;Rubiaceae;IMI48647;Sierra Leone;1952;Deighton, F.C.
210;;Fungi;Basidiomycota;Pucciniales;;;Aecidium blepharidis;Har. & Pat.;;;Associated organism: Blepharis maderaspatensis;Acanthaceae;IMI43138;Sierra Leone;1950;Deighton, F.C.
211;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia cissampeloides;Passifloraceae;IMI43141;Sierra Leone;1950;Deighton, F.C.
212;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia cissampeloides;Passifloraceae;IMI51012;Sierra Leone;1952;Deighton, F.C.
213;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia lobata;Passifloraceae;IMI43143;Sierra Leone;1950;Deighton, F.C.
214;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia cissampeloides;Passifloraceae;IMI37151;Togo;1949;Hughes, S.J.
215;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia lobata;Passifloraceae;IMI43144;Sierra Leone;1950;Deighton, F.C.
216;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia cissampeloides;Passifloraceae;IMI62061;Ghana;1956;Piening, L.
217;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia lobata;Passifloraceae;IMI46427;Sierra Leone;1951;Deighton, F.C.
218;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia lobata;Passifloraceae;IMI95656;Guinea;1962;Kranz, J.
219;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia cissampeloides;Passifloraceae;IMI37152;Ghana;1949;Hughes, S.J.
220;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia cissampeloides;Passifloraceae;IMI37150;Togo;1949;Hughes, S.J.
221;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia cissampeloides;Passifloraceae;IMI43145;Sierra Leone;1950;Deighton, F.C.
222;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia cissampeloides;Passifloraceae;IMI43142;Sierra Leone;1950;Deighton, F.C.
223;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Passifloraceae;Passifloraceae;IMI63102;Ghana;1956;Piening, L.
224;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia;Passifloraceae;IMI63086;Ghana;1956;Piening, L.
225;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia;Passifloraceae;IMI63083;Ghana;1956;Piening, L.
226;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia lobata;Passifloraceae;IMI46426;Sierra Leone;1951;Deighton, F.C.
227;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Plantae;Plantae;IMI63087;Ghana;1956;Piening, L.
228;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia cissampeloides;Passifloraceae;IMI43560;Ghana;1950;Hughes, S.J.
229;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;;;IMI63101;Ghana;1956;Piening, L.
230;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Plantae;Plantae;IMI62117;Ghana;1956;Piening, L.
231;;Fungi;Basidiomycota;Pucciniales;;;Aecidium bomolense;Syd. & P. Syd.;;;Associated organism: Adenia cissampeloides;Passifloraceae;IMI43146;Ghana;1950;
232;;Fungi;Basidiomycota;Pucciniales;;type;Aecidium brideliaemicranthae;Cummins;;;Associated organism: Bridelia micrantha;Euphorbiaceae;IMI43133;Sierra Leone;1950;Deighton, F.C.
233;;Fungi;Basidiomycota;Pucciniales;;;Aecidium busseanum;Henn.;;;Associated organism: Rubiaceae;Rubiaceae;IMI53396;Sierra Leone;1953;Deighton, F.C.
234;;Fungi;Basidiomycota;Pucciniales;;;Aecidium busseanum;Henn.;;;Associated organism: Canthium venosissimum;Rubiaceae;IMI43139;Sierra Leone;1950;Deighton, F.C.
235;;Fungi;Basidiomycota;Pucciniales;;;Aecidium busseanum;Henn.;;;Associated organism: Canthium venosissimum;Rubiaceae;IMI57270;Sierra Leone;1954;Deighton, F.C.
236;;Fungi;Basidiomycota;Pucciniales;;;Aecidium cassiae;Bres.;;;Associated organism: Cassia tora;Leguminosae;IMI54278;Nigeria;1953;Jackson, R.M.
237;;Fungi;Basidiomycota;Pucciniales;;;Aecidium cassiae;Bres.;;;Associated organism: Cassia tora;Leguminosae;IMI43131;Ghana;1950;Deighton, F.C.
238;;Fungi;Basidiomycota;Pucciniales;;;Aecidium cassiae;Bres.;;;Associated organism: Cassia;Leguminosae;IMI71838;Sierra Leone;1958;Pyne, C.T.
239;;Fungi;Basidiomycota;Pucciniales;;;Aecidium cassiae;Bres.;;;Associated organism: Cassia tora;Leguminosae;IMI43129;Sierra Leone;1950;Deighton, F.C.
240;;Fungi;Basidiomycota;Pucciniales;;;Aecidium cassiae;Bres.;;;Associated organism: Cassia tora;Leguminosae;IMI43130;Ghana;1950;
241;;Fungi;Basidiomycota;Pucciniales;;;Aecidium cassiae;Bres.;;;Associated organism: Cassia obtusifolia;Leguminosae;IMI75678;Nigeria;1959;McDonald, D.
242;;Fungi;Basidiomycota;Pucciniales;;;Aecidium caulicola;Henn.;;;Associated organism: Vigna unguiculata;Leguminosae;IMI202748;Nigeria;1976;Eboh, D.O.
243;;Fungi;Basidiomycota;Pucciniales;;;Aecidium caulicola;Henn.;;;Associated organism: Vigna sinensis;Leguminosae;IMI199120;Nigeria;1975;Allen, D.J.
244;;Fungi;Basidiomycota;Pucciniales;;type;Aecidium codiaei;Syd.;;;Associated organism: Codiaeum variegatum;Euphorbiaceae;IMI43601a;Ghana;1950;Deighton, F.C.
245;;Fungi;Basidiomycota;Helicobasidiales;Helicobasidiaceae;;Tuberculina persicina var. asperulata;Deighton;;;Associated organism: Codiaeum variegatum;Euphorbiaceae;IMI43601b;Ghana;1950;Deighton, F.C.
246;;Fungi;Basidiomycota;Pucciniales;;;Aecidium codiaei;Syd.;;;Associated organism: Codiaeum variegatum;Euphorbiaceae;IMI259009a;Nigeria;1981;Fajola, A.O.
247;;Fungi;Basidiomycota;Helicobasidiales;Helicobasidiaceae;;Tuberculina persicina;(Ditmar) Sacc.;;;Associated organism: Codiaeum variegatum;Euphorbiaceae;IMI259009b;Nigeria;1981;Fajola, A.O.
248;;Fungi;Basidiomycota;Pucciniales;;;Aecidium codiaei;Syd.;;;Associated organism: Codiaeum variegatum;Euphorbiaceae;IMI60412a;Ghana;1955;Dale, W.J.
249;;Fungi;Basidiomycota;Helicobasidiales;Helicobasidiaceae;;Tuberculina persicina var. asperulata;Deighton;;;Associated organism: Codiaeum variegatum;Euphorbiaceae;IMI60412b;Ghana;1955;Dale, W.J.
250;;Fungi;Basidiomycota;Pucciniales;;;Aecidium codiaei;Syd.;;;Associated organism: Codiaeum;Euphorbiaceae;IMI43097;Ghana;1950;Robertson
251;;Fungi;Basidiomycota;Pucciniales;;;Aecidium cookeanum;De Toni;;;Associated organism: Loranthus globiferus;Loranthaceae;IMI42120;Ghana;1950;Hughes, S.J.
252;;Fungi;Basidiomycota;Pucciniales;;;Aecidium crassocephali;Wakef. & Hansf.;;;Associated organism: Plantae;Plantae;IMI71507;Ghana;1957;Leather, R.I.
253;;Fungi;Basidiomycota;Pucciniales;;;Aecidium crassocephali;Wakef. & Hansf.;;;Associated organism: Crassocephalum guineense;Compositae;IMI202728;Nigeria;1976;Eboh, D.O.
254;;Fungi;Basidiomycota;Pucciniales;;;Aecidium crassocephali;Wakef. & Hansf.;;;Associated organism: Crassocephalum crepidioides;Compositae;IMI156087a;Nigeria;1971;Van Epenhiusen, C.
255;;Fungi;Ascomycota;Capnodiales;Mycosphaerellaceae;;Cercospora;Fresen.;;;Associated organism: Crassocephalum crepidioides;Compositae;IMI156087b;Nigeria;1971;Van Epenhiusen, C.
256;;Fungi;Basidiomycota;Pucciniales;;;Aecidium crassocephali;Wakef. & Hansf.;;;Substratum: leaf. Associated organism: Crassocephalum;Compositae;IMI72033;Togo;1958;Piening, L.
257;;Fungi;Basidiomycota;Pucciniales;;;Aecidium crassocephali;Wakef. & Hansf.;;;Associated organism: Gynura crepidioides;Compositae;IMI61400;Ivory Coast;1955;
258;;Fungi;Basidiomycota;Pucciniales;;;Aecidium crassocephali;Wakef. & Hansf.;;;Associated organism: Crassocephalum rubens;Compositae;IMI48649;Sierra Leone;1952;Deighton, F.C.
259;;Fungi;Basidiomycota;Pucciniales;;;Aecidium crassocephali;Wakef. & Hansf.;;;Associated organism: Crassocephalum crepidioides;Compositae;IMI48650;Sierra Leone;1952;Deighton, F.C.
260;;Fungi;Basidiomycota;Pucciniales;;;Aecidium crassocephali;Wakef. & Hansf.;;;Associated organism: Gynura cernua;Compositae;IMI11353;Sierra Leone;1947;Deighton, F.C.
261;;Fungi;Basidiomycota;Pucciniales;;;Aecidium crassocephali;Wakef. & Hansf.;;;Associated organism: Crassocephalum crepidioides;Compositae;IMI33540;Ghana;1949;
262;;Fungi;Basidiomycota;Pucciniales;;;Aecidium crassocephali;Wakef. & Hansf.;;;Substratum: plant. Associated organism: Crassocephalum biafrae;Compositae;IMI69544;Ghana;1957;Piening, L.
263;;Fungi;Basidiomycota;Pucciniales;;;Aecidium crassocephali;Wakef. & Hansf.;;;Associated organism: Senecio biafrae;Compositae;IMI19452a;Ghana;1947;Owen, H.
264;;Fungi;Ascomycota;Capnodiales;Mycosphaerellaceae;;Cercospora bidentis;Tharp;;;Associated organism: Senecio biafrae;Compositae;IMI19452b;Ghana;1947;Owen, H.
265;;Fungi;Basidiomycota;Pucciniales;;;Aecidium crini;Kalchbr.;;;Substratum: leaf. Associated organism: Crinum;Liliaceae;IMI96296;Nigeria;1962;Lodips, I.L.
266;;Fungi;Basidiomycota;Pucciniales;;;Aecidium crini;Kalchbr.;;;Associated organism: Crinum sanderianum;Liliaceae;IMI95614a;Guinea;1962;Kranz, J.
267;;Fungi;Ascomycota;Pleosporales;Pleosporaceae;;Cochliobolus geniculatus;R.R. Nelson;;;Associated organism: Crinum sanderianum;Liliaceae;IMI95614b;Guinea;1962;Kranz, J.
268;;Fungi;Basidiomycota;Pucciniales;;;Aecidium crini;Kalchbr.;;;Associated organism: Crinum;Liliaceae;IMI75679;Nigeria;1959;Bailey, A.G.
269;;Fungi;Basidiomycota;Pucciniales;;;Aecidium cussoniae;Kalchbr.;;;Substratum: seedling. Associated organism: Cussonia;Araliaceae;IMI63195;Ghana;1956;Piening, L.
270;;Fungi;Basidiomycota;Pucciniales;;type;Aecidium cynanchi;Cummins;;;Associated organism: Cynanchum mannii;Asclepiadaceae;IMI43128a;Sierra Leone;1950;Deighton, F.C.
271;;Fungi;Basidiomycota;Helicobasidiales;Helicobasidiaceae;;Tuberculina persicina;(Ditmar) Sacc.;;;Associated organism: Cynanchum mannii;Asclepiadaceae;IMI43128b;Sierra Leone;1950;Deighton, F.C.
272;;Fungi;Basidiomycota;Pucciniales;;type;Aecidium deightonii;Syd.;;;Associated organism: Xylopia aethiopica;Annonaceae;IMI43121;Sierra Leone;1950;
273;;Fungi;Basidiomycota;Pucciniales;;;Aecidium deightonii;Syd.;;;Associated organism: Xylopia aethiopica;Annonaceae;IMI43122;Sierra Leone;1950;
274;;Fungi;Basidiomycota;Pucciniales;;;Aecidium deightonii;Syd.;;;Associated organism: Xylopia aethiopica;Annonaceae;IMI51014;Sierra Leone;1952;Deighton, F.C.
275;;Fungi;Basidiomycota;Pucciniales;;;Aecidium deightonii;Syd.;;;Associated organism: Xylopia aethiopica;Annonaceae;IMI48973;Sierra Leone;1952;Deighton, F.C.
276;;Fungi;Basidiomycota;Pucciniales;;;Aecidium deightonii;Syd.;;;Associated organism: Xylopia aethiopica;Annonaceae;IMI43126;Sierra Leone;1950;
277;;Fungi;Basidiomycota;Pucciniales;;;Aecidium deightonii;Syd.;;;Associated organism: Xylopia aethiopica;Annonaceae;IMI43125a;Sierra Leone;1950;
278;;Fungi;Ascomycota;Hypocreales;Nectriaceae;;Calonectria inconspicua;G. Winter;;;Associated organism: Xylopia aethiopica;Annonaceae;IMI43125b;Sierra Leone;1950;
279;;Fungi;Ascomycota;Meliolales;Meliolaceae;;Meliola;Fr.;;;Associated organism: Xylopia aethiopica;Annonaceae;IMI43125c;Sierra Leone;1950;
280;;Fungi;Basidiomycota;Pucciniales;;;Aecidium deightonii;Syd.;;;Associated organism: Xylopia aethiopica;Annonaceae;IMI43124;Sierra Leone;1950;
281;;Fungi;Basidiomycota;Pucciniales;;;Aecidium deightonii;Syd.;;;Associated organism: Xylopia aethiopica;Annonaceae;IMI43123;Sierra Leone;1950;
282;;Fungi;Basidiomycota;Pucciniales;;;Aecidium evansii;Henn.;;;Associated organism: Lippia multiflora;Verbenaceae;IMI69561;Ghana;1957;Piening, L.
283;;Fungi;Basidiomycota;Pucciniales;;;Aecidium evansii;Henn.;;;Associated organism: Lippia adoensis;Verbenaceae;IMI46407;Sierra Leone;1951;Deighton, F.C.
