ID;gbifID;phylum;species;authors;country;recordedBy;basisOfRecord;identifiedBy;typeStatus
9414;100166694;Ascomycota;Neofusicoccum ribis;Grossenb. & Duggar,;Nigeria;;PRESERVED_SPECIMEN;;
9413;100166768;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9412;100166807;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9411;100166808;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9410;100166809;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9409;100166892;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9408;100166906;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9407;100166907;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9406;100167209;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9405;100167210;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9404;100167257;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9403;100167322;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9402;100167338;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9401;100167797;Ascomycota;Neofusicoccum ribis;Grossenb. & Duggar,;Niger;;PRESERVED_SPECIMEN;;
9400;100167807;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9399;100167886;Ascomycota;Neofusicoccum ribis;Grossenb. & Duggar,;Niger;;PRESERVED_SPECIMEN;;
9397;100169410;Ascomycota;Neofusicoccum ribis;Grossenb. & Duggar,;Niger;;PRESERVED_SPECIMEN;;
9396;100169445;Ascomycota;Lasiodiplodia theobromae;Pat.;Niger;;PRESERVED_SPECIMEN;;
9394;100169556;Ascomycota;Neofusicoccum ribis;Grossenb. & Duggar,;Ghana;;PRESERVED_SPECIMEN;;
9393;100169557;Ascomycota;Lasiodiplodia theobromae;Pat.;Ghana;;PRESERVED_SPECIMEN;;
9392;100169638;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9391;100169935;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9390;100169963;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9389;100169965;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9388;100170106;Ascomycota;Lasiodiplodia theobromae;Pat.;Sierra Leone;;PRESERVED_SPECIMEN;;
9387;100170230;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9386;100170337;Ascomycota;Lasiodiplodia theobromae;Pat.;Sierra Leone;;PRESERVED_SPECIMEN;;
9385;100170419;Ascomycota;Lasiodiplodia theobromae;Pat.;Ghana;;PRESERVED_SPECIMEN;;
9384;100170422;Ascomycota;Lasiodiplodia theobromae;Pat.;Ghana;;PRESERVED_SPECIMEN;;
9383;100170425;Ascomycota;Lasiodiplodia theobromae;Pat.;Ghana;;PRESERVED_SPECIMEN;;
9382;100170427;Ascomycota;Botryosphaeria disrupta;(Berk. & M.A.Curtis) Arx & E.Müll.;Sierra Leone;;PRESERVED_SPECIMEN;;
9381;100170441;Ascomycota;Lasiodiplodia theobromae;Pat.;Ghana;;PRESERVED_SPECIMEN;;
9380;100170444;Ascomycota;Lasiodiplodia theobromae;Pat.;Ghana;;PRESERVED_SPECIMEN;;
9379;100170458;Ascomycota;Botryosphaeria dothidea;(Moug.) Ces. & De Not.;Sierra Leone;;PRESERVED_SPECIMEN;;
9377;100170511;Ascomycota;Lasiodiplodia theobromae;Pat.;Sierra Leone;;PRESERVED_SPECIMEN;;
9376;100170513;Ascomycota;Lasiodiplodia theobromae;Pat.;Ghana;;PRESERVED_SPECIMEN;;
9375;100170536;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9374;100170557;Ascomycota;Neodeightonia subglobosa;(C.Booth) Arx & E.Müll.,;Sierra Leone;;PRESERVED_SPECIMEN;;
9373;100170574;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9372;100170605;Ascomycota;Lasiodiplodia theobromae;Pat.;Sierra Leone;;PRESERVED_SPECIMEN;;
9371;100170618;Ascomycota;Lasiodiplodia theobromae;Pat.;Sierra Leone;;PRESERVED_SPECIMEN;;
9370;100170646;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9369;100170832;Ascomycota;Lasiodiplodia theobromae;Pat.;Nigeria;;PRESERVED_SPECIMEN;;
9368;100174170;Ascomycota;Brachysporiella gayana;Bat.;Sierra Leone;;PRESERVED_SPECIMEN;;
9367;100174194;Ascomycota;Brooksia tropicalis;Hansf.;Sierra Leone;;PRESERVED_SPECIMEN;;
9366;100174308;Ascomycota;Brooksia tropicalis;Hansf.;Sierra Leone;;PRESERVED_SPECIMEN;;
9365;100174321;Ascomycota;Brooksia tropicalis;Hansf.;Sierra Leone;;PRESERVED_SPECIMEN;;
9364;100174323;Ascomycota;Brooksia tropicalis;Hansf.;Sierra Leone;;PRESERVED_SPECIMEN;;
9363;100174336;Ascomycota;Brooksia tropicalis;Hansf.;Sierra Leone;;PRESERVED_SPECIMEN;;
9362;100174479;Ascomycota;Brooksia tropicalis;Hansf.;Sierra Leone;;PRESERVED_SPECIMEN;;
9361;100174732;Ascomycota;Microcera diploa;(Berk. & M.A.Curtis) Wollenw.;Sierra Leone;;PRESERVED_SPECIMEN;;
9360;100175200;Ascomycota;Microcera diploa;(Berk. & M.A.Curtis) Wollenw.;Nigeria;;PRESERVED_SPECIMEN;;
9359;100175250;Ascomycota;Microcera diploa;(Berk. & M.A.Curtis) Wollenw.;Sierra Leone;;PRESERVED_SPECIMEN;;
9358;100175254;Ascomycota;Microcera diploa;(Berk. & M.A.Curtis) Wollenw.;Ghana;;PRESERVED_SPECIMEN;;
9357;100175255;Ascomycota;Microcera diploa;(Berk. & M.A.Curtis) Wollenw.;Sierra Leone;;PRESERVED_SPECIMEN;;
9356;100175256;Ascomycota;Microcera diploa;(Berk. & M.A.Curtis) Wollenw.;Sierra Leone;;PRESERVED_SPECIMEN;;
9355;100175257;Ascomycota;Microcera diploa;(Berk. & M.A.Curtis) Wollenw.;Sierra Leone;;PRESERVED_SPECIMEN;;
9352;100175492;Basidiomycota;Elateraecium callianthum;Syd.;Sierra Leone;;PRESERVED_SPECIMEN;;
9351;100175494;Ascomycota;Dimerosporiella cephalosporii;Hansf.,;Sierra Leone;;PRESERVED_SPECIMEN;;
9350;100175508;Basidiomycota;Elateraecium callianthum;Syd.;Sierra Leone;;PRESERVED_SPECIMEN;;
9348;100175559;Ascomycota;Calonectria inconspicua;G.Winter;Sierra Leone;;PRESERVED_SPECIMEN;;
9347;100175617;Ascomycota;Calonectria limpida;Syd. & P.Syd.;Ghana;;PRESERVED_SPECIMEN;;
9346;100175666;Ascomycota;Microcera diploa;(Berk. & M.A.Curtis) Wollenw.;Sierra Leone;;PRESERVED_SPECIMEN;;
9343;100177949;Ascomycota;Helminthosporium albiziae;(Petch) E.W.Mason,;Ghana;;PRESERVED_SPECIMEN;;
9342;100177977;Ascomycota;Calostilbe striispora;(Ellis & Everh.) Seaver;Sierra Leone;;PRESERVED_SPECIMEN;;
9339;100179008;Ascomycota;Fellhanera bouteillei;(Desm.) Zahlbr.;Ghana;;PRESERVED_SPECIMEN;;
9338;100179032;Ascomycota;Caudellopeltis eugeniae;Bat. & H.Maia;Ghana;;PRESERVED_SPECIMEN;;
9336;100179180;Ascomycota;Candida parapsilosis;(Ashford) Langeron & Talice;Nigeria;;PRESERVED_SPECIMEN;;
9332;100180537;Ascomycota;Huntiella moniliformis;(Hedgc.) C.Moreau,;Nigeria;;PRESERVED_SPECIMEN;;
9331;100180539;Ascomycota;Ceratocystis paradoxa;(Dade) C.Moreau;Nigeria;;PRESERVED_SPECIMEN;;
9330;100180809;Ascomycota;Ceratocystis paradoxa;(Dade) C.Moreau;Ghana;;PRESERVED_SPECIMEN;;
9326;100181453;Ascomycota;Ceratocystis paradoxa;(Dade) C.Moreau;Ghana;;PRESERVED_SPECIMEN;;
9325;100181459;Ascomycota;Ceratocystis paradoxa;(Dade) C.Moreau;Sierra Leone;;PRESERVED_SPECIMEN;;
9324;100181792;Ascomycota;Ceratocystis paradoxa;(Dade) C.Moreau;Ghana;;PRESERVED_SPECIMEN;;
9323;100181795;Ascomycota;Ceratocystis paradoxa;(Dade) C.Moreau;Nigeria;;PRESERVED_SPECIMEN;;
9322;100181878;Ascomycota;Pseudocercospora sesami;(Hansf.) Deighton,;Gambia;;PRESERVED_SPECIMEN;;
9321;100181896;Ascomycota;Pseudocercospora sesami;(Hansf.) Deighton,;Gambia;;PRESERVED_SPECIMEN;;
9320;100182041;Ascomycota;Pseudocercospora sesami;(Hansf.) Deighton,;Niger;;PRESERVED_SPECIMEN;;
9314;100182872;Ascomycota;Cercospora bidentis;Tharp;Nigeria;;PRESERVED_SPECIMEN;;
9313;100182959;Ascomycota;Cercospora brachiata;Ellis & Everh.;Nigeria;;PRESERVED_SPECIMEN;;
9312;100182996;Ascomycota;Pseudocercospora aciculina;Chupp,;Nigeria;;PRESERVED_SPECIMEN;;
9310;100183031;Ascomycota;Cercospora apii;Fresen.;Nigeria;;PRESERVED_SPECIMEN;;
9304;100185162;Ascomycota;Pseudocercospora bradburyae;E.Young;Guinea;;PRESERVED_SPECIMEN;;
9297;100185220;Ascomycota;Cercospora bidentis;Tharp;Sierra Leone;;PRESERVED_SPECIMEN;;
9296;100185221;Ascomycota;Cercospora bidentis;Tharp;Sierra Leone;;PRESERVED_SPECIMEN;;
9292;100185284;Ascomycota;Cercospora bidentis;Tharp;Sierra Leone;;PRESERVED_SPECIMEN;;
9272;100185707;Ascomycota;Cercospora beticola;Sacc.;Sierra Leone;;PRESERVED_SPECIMEN;;
9271;100185714;Ascomycota;Cercospora beticola;Sacc.;Sierra Leone;;PRESERVED_SPECIMEN;;
9270;100185715;Ascomycota;Cercospora beticola;Sacc.;Sierra Leone;;PRESERVED_SPECIMEN;;
9269;100185716;Ascomycota;Cercospora beticola;Sacc.;Sierra Leone;;PRESERVED_SPECIMEN;;
9268;100185729;Ascomycota;Cercospora bidentis;Tharp;Sierra Leone;;PRESERVED_SPECIMEN;;
9267;100185730;Ascomycota;Cercospora bidentis;Tharp;Sierra Leone;;PRESERVED_SPECIMEN;;
9266;100185732;Ascomycota;Cercospora bidentis;Tharp;Sierra Leone;;PRESERVED_SPECIMEN;;
9258;100185785;Ascomycota;Pseudocercospora bauhiniae;Syd. & P.Syd.;Sierra Leone;;PRESERVED_SPECIMEN;;
9257;100185786;Ascomycota;Pseudocercospora bauhiniae;Syd. & P.Syd.;Ghana;;PRESERVED_SPECIMEN;;
9256;100185800;Ascomycota;Zasmidium canavaliae;Syd. & P.Syd.;Sierra Leone;;PRESERVED_SPECIMEN;;
9254;100185830;Ascomycota;Pseudocercospora abelmoschi;Ellis & Everh.;Sierra Leone;;PRESERVED_SPECIMEN;;
9253;100185831;Ascomycota;Pseudocercospora abelmoschi;Ellis & Everh.;Sierra Leone;;PRESERVED_SPECIMEN;;
9252;100185835;Ascomycota;Pseudocercospora abelmoschi;Ellis & Everh.;Sierra Leone;;PRESERVED_SPECIMEN;;
9249;100185842;Ascomycota;Cercospora apii;Canonaco;Sierra Leone;;PRESERVED_SPECIMEN;;
9247;100185851;Ascomycota;Cercospora apii;Fresen.;Sierra Leone;;PRESERVED_SPECIMEN;;
9245;100185853;Ascomycota;Cercospora apii;Fresen.;Sierra Leone;;PRESERVED_SPECIMEN;;
9216;100186343;Ascomycota;Cercospora erythrinae;Ellis & Everh.;Guinea;;PRESERVED_SPECIMEN;;
9215;100186376;Ascomycota;Cercospora canescens;Ellis & G.Martin;Gambia;;PRESERVED_SPECIMEN;;
9214;100186429;Ascomycota;Mycosphaerella coffeicola;Berk. & M.A.Curtis;Nigeria;;PRESERVED_SPECIMEN;;
9213;100186473;Ascomycota;Uwemyces elaeidis;Steyaert,;Sierra Leone;;PRESERVED_SPECIMEN;;
9212;100186496;Ascomycota;Cercospora canescens;Ellis & G.Martin;Ghana;;PRESERVED_SPECIMEN;;
9211;100186505;Ascomycota;Cercospora digitariae;J.Kranz;Nigeria;;PRESERVED_SPECIMEN;;
9210;100186574;Ascomycota;Cercospora canescens;Ellis & G.Martin;Nigeria;;PRESERVED_SPECIMEN;;
9209;100186575;Ascomycota;Cercospora canescens;Ellis & G.Martin;Nigeria;;PRESERVED_SPECIMEN;;
9208;100186594;Ascomycota;Cercospora canescens;Ellis & G.Martin;Nigeria;;PRESERVED_SPECIMEN;;
9207;100186606;Ascomycota;Cercospora canescens;Ellis & G.Martin;Nigeria;;PRESERVED_SPECIMEN;;
9206;100186607;Ascomycota;Cercospora canescens;Ellis & G.Martin;Nigeria;;PRESERVED_SPECIMEN;;
9205;100186618;Ascomycota;Cercospora corchori;Sawada;Nigeria;;PRESERVED_SPECIMEN;;
9204;100186650;Ascomycota;Cercospora canescens;Ellis & G.Martin;Nigeria;;PRESERVED_SPECIMEN;;
9203;100186660;Ascomycota;Stagonosporopsis cucurbitacearum;Cooke;Nigeria;;PRESERVED_SPECIMEN;;
9202;100186740;Ascomycota;Stagonosporopsis cucurbitacearum;Cooke;Nigeria;;PRESERVED_SPECIMEN;;
9201;100186741;Ascomycota;Cercospora canescens;Ellis & G.Martin;Nigeria;;PRESERVED_SPECIMEN;;
9200;100186772;Ascomycota;Cercospora canescens;Ellis & G.Martin;Nigeria;;PRESERVED_SPECIMEN;;
9199;100186774;Ascomycota;Cercospora canescens;Ellis & G.Martin;Nigeria;;PRESERVED_SPECIMEN;;
9198;100186867;Ascomycota;Cercospora canescens;Ellis & G.Martin;Nigeria;;PRESERVED_SPECIMEN;;
9197;100186868;Ascomycota;Cercospora corchori;Sawada;Nigeria;;PRESERVED_SPECIMEN;;
9196;100186878;Ascomycota;Cercospora canescens;Ellis & G.Martin;Nigeria;;PRESERVED_SPECIMEN;;
9195;100186898;Ascomycota;Stagonosporopsis cucurbitacearum;Cooke;Nigeria;;PRESERVED_SPECIMEN;;
9194;100186925;Ascomycota;Cercospora canescens;Ellis & G.Martin;Gambia;;PRESERVED_SPECIMEN;;
9193;100187106;Ascomycota;Cercospora canescens;Ellis & G.Martin;Nigeria;;PRESERVED_SPECIMEN;;
9192;100187300;Ascomycota;Stagonosporopsis cucurbitacearum;Cooke;Guinea;;PRESERVED_SPECIMEN;;
9191;100187301;Ascomycota;Pseudocercospora elephantopodis;Ellis & Everh.;Guinea;;PRESERVED_SPECIMEN;;
9190;100187302;Ascomycota;Cercospora erythrinae;Ellis & Everh.;Guinea;;PRESERVED_SPECIMEN;;
9189;100187305;Ascomycota;Cercospora carbonacea;Miles;Guinea;;PRESERVED_SPECIMEN;;
9188;100187306;Ascomycota;Pseudocercospora contraria;Syd. & P.Syd.,;Guinea;;PRESERVED_SPECIMEN;;
9187;100187719;Ascomycota;Cercospora capsici;Heald & F.A.Wolf;Ghana;;PRESERVED_SPECIMEN;;
9186;100187720;Ascomycota;Cercospora capsici;Heald & F.A.Wolf;Ghana;;PRESERVED_SPECIMEN;;
9185;100187745;Ascomycota;Cercospora canescens;Ellis & G.Martin;Sierra Leone;;PRESERVED_SPECIMEN;;
9184;100187747;Ascomycota;Cercospora canescens;Ellis & G.Martin;Sierra Leone;;PRESERVED_SPECIMEN;;
9183;100187808;Ascomycota;Cercospora capsici;Heald & F.A.Wolf;Sierra Leone;;PRESERVED_SPECIMEN;;
9182;100187810;Ascomycota;Cercospora dispar;Deighton;Sierra Leone;;PRESERVED_SPECIMEN;;
9181;100187812;Ascomycota;Cercospora dispar;Deighton;Sierra Leone;;PRESERVED_SPECIMEN;;
9180;100187813;Ascomycota;Cercospora dispar;Deighton;Sierra Leone;;PRESERVED_SPECIMEN;;
9179;100187815;Ascomycota;Stagonosporopsis cucurbitacearum;Cooke;Sierra Leone;;PRESERVED_SPECIMEN;;
9178;100187845;Ascomycota;Cercospora canescens;Ellis & G.Martin;Sierra Leone;;PRESERVED_SPECIMEN;;
9177;100187846;Ascomycota;Cercospora erythrinae;Ellis & Everh.;Sierra Leone;;PRESERVED_SPECIMEN;;
9176;100187907;Ascomycota;Cercospora canescens;Ellis & G.Martin;Sierra Leone;;PRESERVED_SPECIMEN;;
9175;100187912;Ascomycota;Zasmidium dracaenae;Hansf.,;Sierra Leone;;PRESERVED_SPECIMEN;;
9174;100187913;Ascomycota;Cercospora capsici;Heald & F.A.Wolf;Sierra Leone;;PRESERVED_SPECIMEN;;
9173;100187929;Ascomycota;Cercospora canescens;Ellis & G.Martin;Sierra Leone;;PRESERVED_SPECIMEN;;
9172;100187941;Ascomycota;Cercospora canescens;Ellis & G.Martin;Sierra Leone;;PRESERVED_SPECIMEN;;
9171;100187956;Ascomycota;Cercospora canescens;Ellis & G.Martin;Sierra Leone;;PRESERVED_SPECIMEN;;
9170;100187987;Ascomycota;Mycosphaerella coffeicola;Berk. & M.A.Curtis;Ghana;;PRESERVED_SPECIMEN;;
9169;100188051;Ascomycota;Cercospora canescens;Ellis & G.Martin;Nigeria;;PRESERVED_SPECIMEN;;
9168;100188056;Ascomycota;Cercospora capsici;Heald & F.A.Wolf;Ghana;;PRESERVED_SPECIMEN;;
9167;100188071;Ascomycota;Cercospora duddiae;Welles;Nigeria;;PRESERVED_SPECIMEN;;
9166;100188181;Ascomycota;Cercospora canescens;Ellis & G.Martin;Sierra Leone;;PRESERVED_SPECIMEN;;
9165;100188182;Ascomycota;Cercospora canescens;Ellis & G.Martin;Sierra Leone;;PRESERVED_SPECIMEN;;
9164;100188203;Ascomycota;Cercospora canescens;Ellis & G.Martin;Sierra Leone;;PRESERVED_SPECIMEN;;
9163;100188212;Ascomycota;Stagonosporopsis cucurbitacearum;Cooke;Sierra Leone;;PRESERVED_SPECIMEN;;
9162;100188255;Ascomycota;Cercospora ellisii;Sacc. & P.Syd.;Sierra Leone;;PRESERVED_SPECIMEN;;
9161;100188311;Ascomycota;Cercospora canescens;Ellis & G.Martin;Sierra Leone;;PRESERVED_SPECIMEN;;
9160;100188313;Ascomycota;Cercospora canescens;Ellis & G.Martin;Sierra Leone;;PRESERVED_SPECIMEN;;
9159;100188346;Ascomycota;Cercospora erythrinae;Ellis & Everh.;Nigeria;;PRESERVED_SPECIMEN;;
9158;100188367;Ascomycota;Pseudocercospora chrysobalani;Ellis & Everh.,;Ghana;;PRESERVED_SPECIMEN;;
9157;100188392;Ascomycota;Cercospora cardiospermi;Petch;Sierra Leone;;PRESERVED_SPECIMEN;;
9156;100188407;Ascomycota;Cercospora dispar;Deighton;Sierra Leone;;PRESERVED_SPECIMEN;;
9155;100188409;Ascomycota;Cercospora dispar;Deighton;Sierra Leone;;PRESERVED_SPECIMEN;;
9154;100188606;Ascomycota;Cercospora erythrinae;Ellis & Everh.;Nigeria;;PRESERVED_SPECIMEN;;
9153;100189240;Ascomycota;Cercospora justiciaecola;F.L.Tai;Guinea;;PRESERVED_SPECIMEN;;
9152;100189347;Ascomycota;Cercospora lactucae-sativae;Traverso,;Nigeria;;PRESERVED_SPECIMEN;;
9151;100189533;Ascomycota;Cercospora kikuchii;(Tak.Matsumoto & Tomoy.) M.W.Gardner;Nigeria;;PRESERVED_SPECIMEN;;
9150;100189534;Ascomycota;Cercospora kikuchii;(Tak.Matsumoto & Tomoy.) M.W.Gardner;Nigeria;;PRESERVED_SPECIMEN;;
9149;100189558;Ascomycota;Cercospora lactucae-sativae;Traverso,;Nigeria;;PRESERVED_SPECIMEN;;
9148;100189559;Ascomycota;Cercospora kikuchii;(Tak.Matsumoto & Tomoy.) M.W.Gardner;Nigeria;;PRESERVED_SPECIMEN;;
9147;100189560;Ascomycota;Cercospora manihobae;Viégas;Nigeria;;PRESERVED_SPECIMEN;;
9146;100189605;Ascomycota;Cercospora kikuchii;(Tak.Matsumoto & Tomoy.) M.W.Gardner;Liberia;;PRESERVED_SPECIMEN;;
9145;100189722;Ascomycota;Passalora bataticola;G.Winter;Senegal;;PRESERVED_SPECIMEN;;
9144;100189855;Ascomycota;Mycosphaerella henningsii;Allesch.;Guinea;;PRESERVED_SPECIMEN;;
9143;100189860;Ascomycota;Cercospora lactucae-sativae;Traverso,;Ghana;;PRESERVED_SPECIMEN;;
9142;100189861;Ascomycota;Cercospora lactucae-sativae;Traverso,;Ghana;;PRESERVED_SPECIMEN;;
9141;100189898;Ascomycota;Passalora gliricidiasis;Gonz.Frag. & Cif.;Ghana;;PRESERVED_SPECIMEN;;
9140;100189924;Ascomycota;Cercospora gerberae;Chupp & Viégas;Sierra Leone;;PRESERVED_SPECIMEN;;
9139;100190029;Ascomycota;Cercospora gerberae;Chupp & Viégas;Sierra Leone;;PRESERVED_SPECIMEN;;
9138;100190035;Ascomycota;Passalora bataticola;G.Winter;Sierra Leone;;PRESERVED_SPECIMEN;;
9137;100190036;Ascomycota;Passalora bataticola;G.Winter;Sierra Leone;;PRESERVED_SPECIMEN;;
9136;100190099;Ascomycota;Cercospora hydrangeae;Ellis & Everh.;Sierra Leone;;PRESERVED_SPECIMEN;;
9135;100190100;Ascomycota;Cercospora hydrangeae;Ellis & Everh.;Sierra Leone;;PRESERVED_SPECIMEN;;
9134;100190633;Ascomycota;Cercospora pinnulicola;G.F.Atk.;Guinea;;PRESERVED_SPECIMEN;;
9133;100190642;Ascomycota;Passalora nervisequens;J.Kranz,;Guinea;;PRESERVED_SPECIMEN;;
9132;100190651;Ascomycota;Sphaerulina oryzina;T.Miyake;Gambia;;PRESERVED_SPECIMEN;;
9131;100190703;Ascomycota;Cercospora physalidis;Ellis;Nigeria;;PRESERVED_SPECIMEN;;
9130;100190821;Ascomycota;Cercospora raipurensis;S.Chowdhury;Nigeria;;PRESERVED_SPECIMEN;;
9129;100190833;Ascomycota;Cercospora nicotianae;Ellis & Everh.;Nigeria;;PRESERVED_SPECIMEN;;
9128;100190836;Ascomycota;Passalora munduleae;Sacc., Syd. & P.Syd.,;Togo;;PRESERVED_SPECIMEN;;
9127;100190880;Ascomycota;Cercospora sesami;Zimm.;Nigeria;;PRESERVED_SPECIMEN;;
9126;100190893;Ascomycota;Cercospora nicotianae;Ellis & Everh.;Nigeria;;PRESERVED_SPECIMEN;;
9125;100190948;Ascomycota;Cercospora ricinella;Sacc. & Berl.;Nigeria;;PRESERVED_SPECIMEN;;
9124;100191071;Ascomycota;Mycosphaerella musicola;Zimm.;Nigeria;;PRESERVED_SPECIMEN;;
9123;100191072;Ascomycota;Mycosphaerella musicola;Zimm.;Nigeria;;PRESERVED_SPECIMEN;;
9122;100191073;Ascomycota;Mycosphaerella musicola;Zimm.;Nigeria;;PRESERVED_SPECIMEN;;
9121;100191074;Ascomycota;Mycosphaerella musicola;Zimm.;Nigeria;;PRESERVED_SPECIMEN;;
9120;100191183;Ascomycota;Cercospora sesami;Zimm.;Nigeria;;PRESERVED_SPECIMEN;;
9119;100191184;Ascomycota;Cercospora sesami;Zimm.;Nigeria;;PRESERVED_SPECIMEN;;
9118;100191241;Ascomycota;Cercospora pinnulicola;G.F.Atk.;Sierra Leone;;PRESERVED_SPECIMEN;;
9117;100191286;Ascomycota;Cercospora mirabilis;Tharp;Sierra Leone;;PRESERVED_SPECIMEN;;
9116;100191287;Ascomycota;Cercospora nicotianae;Ellis & Everh.;Sierra Leone;;PRESERVED_SPECIMEN;;
9115;100191295;Ascomycota;Mycosphaerella berkeleyi;(Berk. & M.A.Curtis) Ellis;Sierra Leone;;PRESERVED_SPECIMEN;;
9114;100191296;Ascomycota;Mycosphaerella berkeleyi;(Berk. & M.A.Curtis) Ellis;Sierra Leone;;PRESERVED_SPECIMEN;;
9113;100191301;Ascomycota;Cercospora mirabilis;Tharp;Sierra Leone;;PRESERVED_SPECIMEN;;
9112;100191302;Ascomycota;Cercospora ricinella;Sacc. & Berl.;Ghana;;PRESERVED_SPECIMEN;;
9111;100191314;Ascomycota;Pseudocercospora pulviniformis;J.Kranz,;Sierra Leone;;PRESERVED_SPECIMEN;;
9110;100191315;Ascomycota;Cercospora ricinella;Sacc. & Berl.;Nigeria;;PRESERVED_SPECIMEN;;
9109;100191377;Ascomycota;Cercospora nicotianae;Ellis & Everh.;Nigeria;;PRESERVED_SPECIMEN;;
9108;100191391;Ascomycota;Cercospora ricinella;Sacc. & Berl.;Nigeria;;PRESERVED_SPECIMEN;;
9107;100191497;Ascomycota;Cercospora plumbaginea;Sacc. & D.Sacc.;Sierra Leone;;PRESERVED_SPECIMEN;;
9106;100191515;Ascomycota;Cercospora nicotianae;Ellis & Everh.;Sierra Leone;;PRESERVED_SPECIMEN;;
9105;100191525;Ascomycota;Cercospora nicotianae;Ellis & Everh.;Sierra Leone;;PRESERVED_SPECIMEN;;
9104;100191532;Ascomycota;Cercospora nicotianae;Ellis & Everh.;Sierra Leone;;PRESERVED_SPECIMEN;;
9103;100191533;Ascomycota;Cercospora petuniae;(Saito) Chupp & A.S.Mull.;Sierra Leone;;PRESERVED_SPECIMEN;;
9102;100191534;Ascomycota;Cercospora physalidis;Ellis;Ghana;;PRESERVED_SPECIMEN;;
9101;100191535;Ascomycota;Cercospora physalidis;Ellis;Sierra Leone;;PRESERVED_SPECIMEN;;
9100;100191536;Ascomycota;Cercospora physalidis;Ellis;Sierra Leone;;PRESERVED_SPECIMEN;;
9099;100191560;Ascomycota;Cercospora schiffnerulae;Hansf.;Sierra Leone;;PRESERVED_SPECIMEN;;
9098;100192868;Ascomycota;Cercospora zinniae;Ellis & G.Martin;Gambia;;PRESERVED_SPECIMEN;;
9097;100193108;Ascomycota;Cercospora xanthosomatis;Gonz.Frag. & Cif.;Nigeria;;PRESERVED_SPECIMEN;;
9096;100193109;Ascomycota;Cercospora xanthosomatis;Gonz.Frag. & Cif.;Nigeria;;PRESERVED_SPECIMEN;;
9095;100193110;Ascomycota;Cercospora xanthosomatis;Gonz.Frag. & Cif.;Nigeria;;PRESERVED_SPECIMEN;;
9094;100193426;Ascomycota;Cercospora solanicola;G.F.Atk.;Ghana;;PRESERVED_SPECIMEN;;
9093;100193596;Ascomycota;Cercospora sorghi;Ellis & Everh.;Nigeria;;PRESERVED_SPECIMEN;;
9092;100193648;Ascomycota;Cercospora tageticola;Ellis & Everh.;Sierra Leone;;PRESERVED_SPECIMEN;;
9091;100194079;Ascomycota;Mycovellosiella bellynckii;(Westend.) X.J.Liu & Y.L.Guo;Nigeria;;PRESERVED_SPECIMEN;;
9090;100194411;Ascomycota;Cercosporella virgaureae;(Thüm.) Allesch.;Togo;;PRESERVED_SPECIMEN;;
9089;100194545;Ascomycota;Epicoccum andropogonis;Ces.,;Nigeria;;PRESERVED_SPECIMEN;;
9088;100194551;Ascomycota;Epicoccum andropogonis;Ces.,;Sierra Leone;;PRESERVED_SPECIMEN;;
9087;100194724;Ascomycota;Epicoccum andropogonis;Ces.,;Ghana;;PRESERVED_SPECIMEN;;
9086;100194730;Ascomycota;Epicoccum andropogonis;Ces.,;Sierra Leone;;PRESERVED_SPECIMEN;;
9085;100194734;Basidiomycota;Cerotelium deightonii;Cummins;Sierra Leone;;PRESERVED_SPECIMEN;;
